Rowid_,GRID_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
,70,9000000,900000000.000000000000000,0.000000000000000,95.699996948242188,95.699996948242188,21.264140693079391,16.508559724997156,191377266.237714529037476
,71,9000000,900000000.000000000000000,0.000000000000000,95.699996948242188,95.699996948242188,25.625358650543081,19.117898151162855,230628227.854887723922729
,72,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,53.186074425022959,32.659113799754579,478674669.825206637382507
,73,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,61.795665706367622,32.580982802971995,556160991.357308626174927
,74,9000000,900000000.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,53.288362638999182,31.298410420012519,479595263.750992655754089
,75,9000000,900000000.000000000000000,0.000000000000000,94.400001525878906,94.400001525878906,15.365615614505449,17.132705050073174,138290540.530549049377441
,76,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,14.978304956902212,10.410703825230634,134804744.612119913101196
,77,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,26.282046159344343,16.819684732281935,236538415.434099078178406
,78,5472489,547248900.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,29.727577692319695,19.526900087973239,162683841.917864918708801
,83,10641,1064100.000000000000000,0.000000000000000,59.799999237060547,59.799999237060547,13.611089009694638,25.073519265661321,144835.598152160644531
,84,3558061,355806100.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,40.891267889318243,32.941422217063952,145493625.517535567283630
,85,8967661,896766100.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,38.654664877533072,30.950141116668423,346641930.690323114395142
,86,9000000,900000000.000000000000000,0.000000000000000,95.699996948242188,95.699996948242188,60.733105201786387,31.345311349220591,546597946.816077470779419
,87,9000000,900000000.000000000000000,0.000000000000000,97.599998474121094,97.599998474121094,62.240010988290521,34.503959002940526,560160098.894614696502686
,88,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,75.057878642560098,32.523033489287123,675520907.783040881156921
,89,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,79.616234321402871,23.004948760677625,716546108.892625808715820
,90,9000000,900000000.000000000000000,0.000000000000000,95.900001525878906,95.900001525878906,63.923566390032526,32.967459664465252,575312097.510292768478394
,91,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,27.819999546270740,28.634150378195550,250379995.916436672210693
,92,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,10.848847348135894,13.875207584029212,97639626.133223056793213
,93,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,24.098284226485212,16.871156693408881,216884558.038366913795471
,94,5892183,589218300.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,32.232018361654653,19.370193442681245,189916950.646229386329651
,99,4175106,417510600.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,25.632885381585972,23.365936638345243,107020013.553971886634827
,100,9000000,900000000.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,30.748958103010946,24.606374797764296,276740622.927098512649536
,101,9000000,900000000.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,46.976212429973152,29.963670236286202,422785911.869758367538452
,102,9000000,900000000.000000000000000,0.000000000000000,97.599998474121094,97.599998474121094,81.219520215170093,24.517564956386369,730975681.936530828475952
,103,9000000,900000000.000000000000000,0.000000000000000,97.599998474121094,97.599998474121094,84.858464790338360,24.042907298657745,763726183.113045215606689
,104,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,79.129092148826103,29.122101171969334,712161829.339434981346130
,105,9000000,900000000.000000000000000,0.000000000000000,97.300003051757813,97.300003051757813,78.070120589650898,25.943829176057069,702631085.306858062744141
,106,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,73.095981423656255,22.377264106823294,657863832.812906265258789
,107,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,40.114537092220786,35.847803718689221,361030833.829987049102783
,108,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,22.283211970727191,20.729991359293074,200548907.736544728279114
,109,9000000,900000000.000000000000000,0.000000000000000,96.699996948242188,96.699996948242188,22.817036059728384,13.406826991375297,205353324.537555456161499
,110,8753535,875353500.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,31.626129522214072,21.628194170516753,276840431.687234163284302
,111,605716,60571600.000000000000000,0.000000000000000,91.599998474121094,91.599998474121094,37.907806320513636,28.263174798803558,22961364.813236236572266
,113,673779,67377900.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,37.527708429745708,34.242065139687533,25285381.858085632324219
,114,5020862,502086200.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,20.729237614387845,22.058250596590593,104078641.427050590515137
,115,8871533,887153300.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,35.998666140516121,27.630650595591938,319363354.621571421623230
,116,9000000,900000000.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,44.552652378783613,29.778286614497290,400973871.409052491188049
,117,9000000,900000000.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,52.235908474563622,30.286396596876305,470123176.271072626113892
,118,9000000,900000000.000000000000000,0.000000000000000,97.099998474121094,97.099998474121094,70.041541231850289,27.189213316299615,630373871.086652636528015
,119,9000000,900000000.000000000000000,0.000000000000000,97.099998474121094,97.099998474121094,36.303889922068173,23.099771861227712,326735009.298613548278809
,120,9000000,900000000.000000000000000,0.000000000000000,94.300003051757813,94.300003051757813,32.759796301799987,20.581035689828525,294838166.716199874877930
,121,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,60.033656572294277,31.279138874421381,540302909.150648474693298
,122,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,55.484999123366038,22.430078807162673,499364992.110294342041016
,123,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,46.767877589316477,28.848097046091684,420910898.303848266601563
,124,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,37.723692211886458,30.158818976351867,339513229.906978130340576
,125,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,32.193961166504572,27.207343780475789,289745650.498541116714478
,126,9000000,900000000.000000000000000,0.000000000000000,96.099998474121094,96.099998474121094,25.747672886925802,17.523776318649471,231729055.982332229614258
,127,1638867,163886700.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,25.090771456655915,17.918492123481240,41120437.344855308532715
,129,6605912,660591200.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,33.353179314797998,21.855763159691968,220328167.473775863647461
,130,9000000,900000000.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,23.783564011773876,15.166311148087287,214052076.105964899063110
,131,9000000,900000000.000000000000000,0.000000000000000,95.699996948242188,95.699996948242188,53.043272386940771,29.435975149904518,477389451.482466936111450
,132,9000000,900000000.000000000000000,0.000000000000000,97.699996948242188,97.699996948242188,62.914543605363129,27.065728315751556,566230892.448268175125122
,133,9000000,900000000.000000000000000,0.000000000000000,97.699996948242188,97.699996948242188,55.262127898310638,31.062340516459653,497359151.084795713424683
,134,9000000,900000000.000000000000000,0.000000000000000,96.500000000000000,96.500000000000000,52.774685292155901,29.409700713032237,474972167.629403114318848
,135,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,17.245898672818818,6.748054574908259,155213088.055369377136230
,136,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,24.025183640667173,13.533717111847414,216226652.766004562377930
,137,9000000,900000000.000000000000000,0.000000000000000,90.400001525878906,90.400001525878906,52.023461585989637,25.719215341707717,468211154.273906707763672
,138,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,43.768551268537074,25.266490719869623,393916961.416833639144897
,139,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,54.595106608252657,27.073174537208590,491355959.474273920059204
,140,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,55.327321229855592,29.427378013159444,497945891.068700313568115
,141,8545345,854534500.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,65.223197390170299,26.017493738621766,557354723.702104806900024
,142,3891042,389104200.000000000000000,0.000000000000000,97.099998474121094,97.099998474121094,34.021795961748914,27.562524831015651,132380237.002595424652100
,143,4786302,478630200.000000000000000,0.000000000000000,95.099998474121094,95.099998474121094,42.687355672921996,25.394426471490274,204314575.832017898559570
,145,6809982,680998200.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,41.187409522838884,22.520137782107888,280485517.477161407470703
,146,9000000,900000000.000000000000000,0.000000000000000,97.000000000000000,97.000000000000000,31.038937940291643,17.091349345026757,279350441.462624788284302
,147,9000000,900000000.000000000000000,0.000000000000000,97.000000000000000,97.000000000000000,54.984620436540553,29.142551848130832,494861583.928864955902100
,148,9000000,900000000.000000000000000,0.000000000000000,97.699996948242188,97.699996948242188,49.641600015415591,25.931986616518039,446774400.138740301132202
,149,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,31.588981706204628,26.724894054743626,284300835.355841636657715
,150,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,22.225847062342378,15.462095267432911,200032623.561081409454346
,151,9000000,900000000.000000000000000,0.000000000000000,68.500000000000000,68.500000000000000,18.286959619124413,8.910660322177780,164582636.572119712829590
,152,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,21.584241345355988,8.579655474323019,194258172.108203887939453
,153,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,32.054984179850152,17.475464866403502,288494857.618651390075684
,154,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,33.145599680346649,19.091282484880573,298310397.123119831085205
,155,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,47.265794258974367,23.399279905554870,425392148.330769300460815
,156,9000000,900000000.000000000000000,0.000000000000000,97.099998474121094,97.099998474121094,60.199876791182625,29.712701967330684,541798891.120643615722656
,157,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,54.675617433358724,29.257885258138074,492080556.900228500366211
,158,5217527,521752700.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,60.466838188811558,28.035779692923512,315487360.854755401611328
,159,3678690,367869000.000000000000000,0.000000000000000,95.099998474121094,95.099998474121094,48.668506017082834,18.381383167525005,179036346.399982452392578
,160,730867,73086700.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,43.053843732308941,26.459430466187758,31466633.607101440429688
,161,5431455,543145500.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,48.629305310947970,26.295624447888972,264127883.477674901485443
,162,9000000,900000000.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,39.107399103081342,25.005987301538660,351966591.927732050418854
,163,9000000,900000000.000000000000000,0.000000000000000,97.000000000000000,97.000000000000000,40.234768691360252,25.719973485214396,362112918.222242236137390
,164,9000000,900000000.000000000000000,0.000000000000000,97.699996948242188,97.699996948242188,42.630087853640305,27.069378080576623,383670790.682762742042542
,165,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,31.123549830806521,26.621974750610011,280111948.477258682250977
,166,9000000,900000000.000000000000000,0.000000000000000,86.199996948242188,86.199996948242188,18.801632324813525,12.560895414206627,169214690.923321723937988
,167,9000000,900000000.000000000000000,0.000000000000000,83.300003051757813,83.300003051757813,27.721146585655266,18.404743473468191,249490319.270897388458252
,168,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,28.089173734647645,20.217279044912566,252802563.611828804016113
,169,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,40.402026478117307,26.976440411127218,363618238.303055763244629
,170,9000000,900000000.000000000000000,0.000000000000000,87.000000000000000,87.000000000000000,30.211611528380182,22.040832859697925,271904503.755421638488770
,171,9000000,900000000.000000000000000,0.000000000000000,94.400001525878906,94.400001525878906,39.106668251817702,23.074304973015408,351960014.266359329223633
,172,9000000,900000000.000000000000000,0.000000000000000,97.099998474121094,97.099998474121094,53.713368942926301,27.245899770326346,483420320.486336708068848
,173,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,66.484664146755534,32.260066278189846,598361977.320799827575684
,174,3465217,346521700.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,46.993807800013698,34.396229394378643,162843741.683340072631836
,175,187962,18796200.000000000000000,0.000000000000000,94.400001525878906,94.400001525878906,63.735503927611916,29.147556451128427,11979852.789241790771484
,176,1832114,183211400.000000000000000,0.000000000000000,95.099998474121094,95.099998474121094,54.446434557380570,20.098696421635871,99752075.002660751342773
,177,6922373,692237300.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,60.500699973056491,30.117594236179585,418808411.974586963653564
,178,9000000,900000000.000000000000000,0.000000000000000,94.900001525878906,94.900001525878906,46.211608264990339,28.085229612097386,415904474.384913027286530
,179,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,35.383817095322783,23.552284632693294,318454353.857905030250549
,180,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,32.610859220241416,21.115333750013818,293497732.982172727584839
,181,9000000,900000000.000000000000000,0.000000000000000,88.000000000000000,88.000000000000000,28.313195222309854,19.858729092834903,254818757.000788688659668
,182,9000000,900000000.000000000000000,0.000000000000000,86.699996948242188,86.699996948242188,22.977558620876472,15.231706693993832,206798027.587888240814209
,183,9000000,900000000.000000000000000,0.000000000000000,83.300003051757813,83.300003051757813,26.089695953428269,19.496606584580874,234807263.580854415893555
,184,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,31.377501173790613,28.507530944262207,282397510.564115524291992
,185,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,53.774843065995533,32.227019877675332,483973587.593959808349609
,186,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,39.876339774667422,32.043388955714114,358887057.972006797790527
,187,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,31.914845874882911,22.785974589897432,287233612.873946189880371
,188,9000000,900000000.000000000000000,0.000000000000000,94.199996948242188,94.199996948242188,46.061602099420121,27.951879679161387,414554418.894781112670898
,189,9000000,900000000.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,64.558532445639287,29.754667465186078,581026792.010753631591797
,190,1973634,197363400.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,58.659519821918906,28.867633522987518,115772422.744213104248047
,192,3491,349100.000000000000000,0.000000000000000,63.299999237060547,63.299999237060547,45.627842539533511,23.268231071533506,159286.798305511474609
,193,4968620,496862000.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,60.853038277566348,35.401832958019980,302355623.046681702136993
,194,8974932,897493200.000000000000000,0.000000000000000,96.300003051757813,96.300003051757813,62.949116026224395,36.521910992519530,564964035.795474171638489
,195,9000000,900000000.000000000000000,0.000000000000000,95.800003051757813,95.800003051757813,60.765350276802437,30.406260062366599,546888152.491221904754639
,196,9000000,900000000.000000000000000,0.000000000000000,91.099998474121094,91.099998474121094,51.289540808355291,29.847463763408015,461605867.275197625160217
,197,9000000,900000000.000000000000000,0.000000000000000,86.699996948242188,86.699996948242188,32.051316465635672,25.603906360683283,288461848.190721035003662
,198,9000000,900000000.000000000000000,0.000000000000000,91.099998474121094,91.099998474121094,29.243963463744429,22.029114803400223,263195671.173699855804443
,199,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,38.614408038787310,28.281110598756936,347529672.349085807800293
,200,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,43.309335799715996,36.990335575933997,389784022.197443962097168
,201,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,55.518773016827474,36.201176090997492,499668957.151447296142578
,202,9000000,900000000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,50.573136733804596,36.975172062290696,455158230.604241371154785
,203,8975606,897560600.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,35.545956631048590,25.700574091719929,319046501.613379478454590
,204,8534241,853424100.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,43.796658248769447,25.980931735880798,373771236.489636421203613
,205,4002655,400265500.000000000000000,0.000000000000000,97.500000000000000,97.500000000000000,59.749422605005961,25.434485380954651,239156325.137040138244629
,206,62789,6278900.000000000000000,0.000000000000000,92.599998474121094,92.599998474121094,65.591220840068672,30.931474518245043,4118407.165327072143555
,209,1688,168800.000000000000000,0.000000000000000,77.300003051757813,77.300003051757813,30.520913498944015,36.621614678607827,51519.301986217498779
,210,4287613,428761300.000000000000000,0.000000000000000,95.800003051757813,95.800003051757813,60.378425809797100,32.932861843723046,258879323.421621561050415
,211,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,64.938321900786619,34.269037122562075,584444897.107079505920410
,212,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,44.934703797003586,32.559735149499133,404412334.173032283782959
,213,9000000,900000000.000000000000000,0.000000000000000,91.800003051757813,91.800003051757813,48.422315683063957,29.740710663351987,435800841.147575616836548
,214,9000000,900000000.000000000000000,0.000000000000000,84.900001525878906,84.900001525878906,39.828358825139205,26.834602621935694,358455229.426252841949463
,215,9000000,900000000.000000000000000,0.000000000000000,86.699996948242188,86.699996948242188,30.761456334230584,22.276131638533176,276853107.008075237274170
,216,8998280,899828000.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,39.185614643325977,32.740772120245872,352603132.532747268676758
,217,7679508,767950800.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,51.298872313709673,36.690814133476657,393950100.324111938476563
,218,5212261,521226100.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,55.800721704072146,33.881854405819688,290847925.509988784790039
,219,1446794,144679400.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,40.564447663164970,21.828751302893483,58688399.492381095886230
,220,135902,13590200.000000000000000,0.000000000000000,78.400001525878906,78.400001525878906,37.607926007669803,21.037423035227590,5110992.360294342041016
,226,3332319,333231900.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,38.445253241049535,28.903016436696202,128111847.834960937500000
,227,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,46.278872100933661,30.795621297787388,416509848.908402919769287
,228,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,79.031917905648626,27.587002669565543,711287261.150837659835815
,229,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,51.634790634727423,27.970235123987845,464713115.712546825408936
,230,9000000,900000000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,38.901319350341794,22.619311241058455,350111874.153076171875000
,231,8530294,853029400.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,42.562302779399822,19.997848437257396,363068956.025297641754150
,232,1643574,164357400.000000000000000,0.000000000000000,94.000000000000000,94.000000000000000,41.666961868154772,19.362194956925311,68482735.185490608215332
,242,1646942,164694200.000000000000000,0.000000000000000,85.199996948242188,85.199996948242188,15.879316552406831,15.535539063714333,26152313.361454010009766
,243,5761852,576185200.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,23.542318454636611,21.599509881022772,135647354.672484874725342
,244,7056459,705645900.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,33.113737477872839,28.387574136470249,233665730.849373102188110
,245,8967662,896766200.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,70.086960122479113,27.577342339525678,628516168.985871315002441
,246,4809206,480920600.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,35.481303452365978,29.521368852172358,170636897.450939178466797
,247,478375,47837500.000000000000000,0.000000000000000,93.400001525878906,93.400001525878906,39.917845817276849,26.790402810597556,19095699.492839813232422
,261,1477270,147727000.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,48.439934123394949,32.076045449572909,71558861.482467651367188
,262,3346957,334695700.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,57.040864337227788,32.167073205033937,190913320.179534912109375
,263,711216,71121600.000000000000000,0.000000000000000,96.000000000000000,96.000000000000000,65.237650178473260,27.953440716597093,46398060.609333038330078
